Day,Date,Volume,Substrate:Inoculum,Location,Code,Inoculum,Foaming,Substrate,Replicate,pH,CH4_Yield_VS_added,CH4_Yield_VS_des,CH4_Yield_TCOD_added,TS,VS,CONDUCTIVITY,TCOD,SCOD,SCOD:TCOD,TKN,TN,INORGN,OrgN,TVFA,TALK,TANNIC,SULFATE,TAN,TP,FE,NI,CU,OP,OP:TP,TVFA.TALK,TAN:TKN,TCOD:TKN,TCOD:TN:TP,TCOD:SULFATE,FS.TS,VS.TS,FE(II).S,Fe(II):TP,HRTcrit,um,Kchen,K1,K2,Kt,T80,T90,lag,FoamPotential,CODremoved,SRBCOD,MethCOD,H2S_yield_gVSadded,H2S_yield_gVSdes,H2S_yield_gTCODadded,R^2_adj_Chen,R^2_adj_1st,R^2_adj_2nd,R^2_adj_Gompertz,HRTcrit_avg,um_avg,Kchen_avg,K1_avg,K2_avg,Kt_avg,T80_avg,T90_avg,lag_avg,K1_avg,K2_avg,R^2_adj_avg_Chen,R^2_adj_avg_1st,R^2_adj_avg_2nd,R^2_adj_avg_Gompertz,R^2_adj_avg_1stmod,B_pred_avg_Chen,B_pred_avg_1st,B_pred_avg_2nd,B_pred_avg_Gompertz,B_pred_avg_1stmod,B_R^2_adj_avg_pred_Chen,B_R^2_adj_avg_pred_1stmod,B_R^2_adj_avg_pred_1st,B_R^2_adj_avg_B_avg_pred_2nd,B_R^2_adj_pred_avg_Gompertz,B_R^2_adj_pred_avg_1stmod
Zero,2/18/2019,900,80/20,Digester B,IW,Yes,No,EQ(80)+WEFFL(20) ,A,6.81,2.029385015,5.21825518,1.349419379,137.7040012,119.7273327,7.762265879,180.0573333,59.8409,0.332343587,2.487866667,2.639733333,0.0667,0.019366681,11.98246667,2.783466667,3.120653333,10.4764,2.1558,7.318526667,0.117953,0.011158,0.005993,3.093333333,0.422671594,4.304871623,0.866525537,72.3741894,9.320240043,17.18694717,0.130545724,0.869454276,0.019366681,0.027409043,11.16992883,0.089526085,0.79649542,0.0429,0.0261,0.020408163,36.22372359,38.29655192,11.59578544,21.64577518,0.258460268,0.019354602,0.239105666,0.02198548,0.056532321,0,0.270784,0.72352,0.861112,0.756333333,10.93576483,0.091443078,0.497784857,0.0443,0.0275,0.020408163,37.87574895,44.22988964,4.246527778,-0.02224,0.20271,0.345775,0.716284,0.8973,0.820925,0.9479462,1.989685048,0.949905184,0.931401162,0.992659587,0.041979876,-0.018086608,0.026156563,-0.998848797,0.896438675,0.907633614,0.026156563
Zero,2/18/2019,900,80/20,Digester B,IW,Yes,No,EQ(80)+WEFFL(20) ,B,7.8,0.759947171,1.664871751,0.505319312,137.7040012,119.7273327,7.59765156,180.0573333,59.8409,0.332343587,2.487866667,2.639733333,0.0667,0.019366681,11.98246667,2.783466667,3.120653333,10.4764,2.1558,7.318526667,0.117953,0.011158,0.005993,3.093333333,0.422671594,4.304871623,0.866525537,72.3741894,9.320240043,17.18694717,0.130545724,0.869454276,0.019366681,0.027409043,-43.50526316,-0.022985725,-0.806516655,0.0436,0.0669,0.038461538,16.48974043,28.58798382,11.91812865,16.12614962,0.131656213,0.023708215,0.107947998,0.037878642,0.082983506,0.025187026,0.03124,0.369604,0.587764,0.422581818,10.93576483,0.091443078,0.497784857,0.0443,0.0275,0.020408163,37.87574895,44.22988964,4.246527778,-0.02224,0.20271,0.345775,0.716284,0.8973,0.820925,0.9479462,1.989685048,0.949905184,0.931401162,0.992659587,0.041979876,-0.018086608,0.026156563,-0.998848797,0.896438675,0.907633614,0.026156563
Zero,2/18/2019,900,80/20,Digester B,IW,Yes,No,EQ(80)+WEFFL(20) ,B,6.76,0.81822547,1.471283944,0.544070887,137.7040012,119.7273327,6.718339309,180.0573333,59.8409,0.332343587,2.487866667,2.639733333,0.0667,0.019366681,11.98246667,2.783466667,3.120653333,10.4764,2.1558,7.318526667,0.117953,0.011158,0.005993,3.093333333,0.422671594,4.304871623,0.866525537,72.3741894,9.320240043,17.18694717,0.130545724,0.869454276,0.019366681,0.027409043,10.28647372,0.097215045,0.574217628,0.036,-0.0881,0.020408163,16.48974043,28.58798382,3.702702703,18.03362945,0.161433766,0.018816292,0.142617474,0.013492262,0.024260976,0.008971546,0.22456,0.56854,0.876448,0.629021739,10.93576483,0.091443078,0.497784857,0.0443,0.0275,0.020408163,37.87574895,44.22988964,4.246527778,-0.02224,0.20271,0.345775,0.716284,0.8973,0.820925,0.9479462,1.989685048,0.949905184,0.931401162,0.992659587,0.041979876,-0.018086608,0.026156563,-0.998848797,0.896438675,0.907633614,0.026156563
Zero,2/18/2019,1000,0/50,Digester B,MID,Yes,No,WMID(50),A,7.45,188.6484011,347.5898856,137.3623895,33.52410388,25.55524588,7.310991292,35.096625,7.64025,0.217691872,1.106,1.279333333,0.0311,0.006783429,2.5645,4.073,1.51875,4.192,1.452883333,2.399026667,0.0165315,0.0047715,0.0049035,0.8,0.333468573,0.629634176,1.313637734,31.732934,11.43527371,8.372286498,0.237705325,0.762294675,0.006783429,0.01171887,9.600670739,0.104159389,0.124756724,0.0815,-0.0775,0.020408163,21.52834291,30.32596203,0,198.7685289,0.105740224,0.037613968,0.068126256,0.006835524,0.012594641,0.004977216,0.31744,0.969004,0.998704,0.978804348,9.881250746,0.101201763,0.12078024,0.08,-0.091,0.020408163,22.48020454,32.39806392,3.17009317,-0.02119,3.99236,0.3136,0.957533333,0.998916667,0.972934783,0.7430032,215.5457461,171.3294274,180.9245503,166.204793,40.01961215,0.658764608,0.936520164,0.98251817,0.997380347,0.955884081,0.936520164
Zero,2/18/2019,1000,0/50,Digester B,MID,Yes,No,WMID(50),B,7.53,192.2182954,249.8100956,139.9617713,33.52410388,25.55524588,6.829299601,35.096625,7.64025,0.217691872,1.106,1.279333333,0.0311,0.006783429,2.5645,4.073,1.51875,4.192,1.452883333,2.399026667,0.0165315,0.0047715,0.0049035,0.8,0.333468573,0.629634176,1.313637734,31.732934,11.43527371,8.372286498,0.237705325,0.762294675,0.006783429,0.01171887,10.28852266,0.097195684,0.114415167,0.0798,-0.0599,0.020408163,24.00148625,33.69299969,0.838918249,201.7404662,0.054609952,0.037085807,0.017524145,0.00905812,0.011772084,0.006595577,0.114415167,0.94438,0.9946,0.971521739,9.881250746,0.101201763,0.12078024,0.08,-0.091,0.020408163,22.48020454,32.39806392,3.17009317,-0.02119,3.99236,0.3136,0.957533333,0.998916667,0.972934783,0.7430032,215.5457461,171.3294274,180.9245503,166.204793,40.01961215,0.658764608,0.936520164,0.98251817,0.997380347,0.955884081,0.936520164
Zero,2/18/2019,1000,0/50,Digester B,MID,Yes,No,WMID(50),C,7.87,171.7728255,405.0522468,125.074613,33.52410388,25.55524588,7.100162649,35.096625,7.64025,0.217691872,1.106,1.279333333,0.0311,0.006783429,2.5645,4.073,1.51875,4.192,1.452883333,2.399026667,0.0165315,0.0047715,0.0049035,0.8,0.333468573,0.629634176,1.313637734,31.732934,11.43527371,8.372286498,0.237705325,0.762294675,0.006783429,0.01171887,10.39125716,0.096234747,0.11478381,0.0785,-0.1407,0.020408163,21.84207409,32.85723832,0,174.3934656,0.160109175,0.029023398,0.131085776,0.02487439,0.058655538,0.018112031,0.30232,0.95515,0.994384,0.967282609,9.881250746,0.101201763,0.12078024,0.08,-0.091,0.020408163,22.48020454,32.39806392,3.17009317,-0.02119,3.99236,0.3136,0.957533333,0.998916667,0.972934783,0.7430032,215.5457461,171.3294274,180.9245503,166.204793,40.01961215,0.658764608,0.936520164,0.98251817,0.997380347,0.955884081,0.936520164
Zero,2/18/2019,1000,0/50,Digester B,MID,Yes,No,EMID(50),A,7.33,58.70257295,196.6692806,41.38911393,34.56728749,25.26810991,7.221016481,35.838,4.609,0.128606507,1.327166667,1.307666667,0.0318,0.005907274,2.058333333,4.665333333,1.473833333,4.711833333,1.455716667,2.643393333,0.0161815,0.004719,0.005201,0.766666667,0.290031248,0.441197485,1.09686048,27.00339068,10.36775967,7.605956634,0.269016699,0.730983301,0.005907274,0.010410355,9.023509888,0.110821622,0.153259054,0.0705,-0.3489,0.020408163,29.93944324,38.79450153,0.838918249,73.29115502,0.100591551,0.011992996,0.088598555,0.009937988,0.033294912,0.007006925,0.618478261,0.95515,0.61984,0.947085714,8.420783345,0.118753797,0.209516227,0.0727,-0.1375,0.020408163,24.13730167,35.81117575,5.125791224,-0.01466,2.60411,0.428208,0.976132,0.987975,0.977791667,0.7655871,0,104.8572545,164.575157,103.0453713,66.18236765,NA,0.96840781,0.973686539,0.84173631,0.9455981,0.96840781
Zero,2/18/2019,1000,0/50,Digester B,MID,Yes,No,EMID(50),B,7.65,161.9110288,480.7855523,114.1577563,34.56728749,25.26810991,7.281734545,35.838,4.609,0.128606507,1.327166667,1.307666667,0.0318,0.005907274,2.058333333,4.665333333,1.473833333,4.711833333,1.455716667,2.643393333,0.0161815,0.004719,0.005201,0.766666667,0.290031248,0.441197485,1.09686048,27.00339068,10.36775967,7.605956634,0.269016699,0.730983301,0.005907274,0.010410355,10.09953414,0.099014468,0.112503656,0.0781,-0.0804,0.020408163,21.37872894,33.08211865,0,157.2685855,0.325046041,0.037069544,0.287976496,0.016610782,0.049324769,0.011711677,0.466521739,0.969991667,0.93608,0.976925,8.420783345,0.118753797,0.209516227,0.0727,-0.1375,0.020408163,24.13730167,35.81117575,5.125791224,-0.01466,2.60411,0.428208,0.976132,0.987975,0.977791667,0.7655871,0,104.8572545,164.575157,103.0453713,66.18236765,NA,0.96840781,0.973686539,0.84173631,0.9455981,0.96840781
Zero,2/18/2019,1000,0/50,Digester B,MID,Yes,No,EMID(50),C,7.65,126.6320463,626.5772499,89.28378992,34.56728749,25.26810991,7.372083772,35.838,4.609,0.128606507,1.327166667,1.307666667,0.0318,0.005907274,2.058333333,4.665333333,1.473833333,4.711833333,1.455716667,2.643393333,0.0161815,0.004719,0.005201,0.766666667,0.290031248,0.441197485,1.09686048,27.00339068,10.36775967,7.605956634,0.269016699,0.730983301,0.005907274,0.010410355,8.906766917,0.112274185,0.211041702,0.0682,-0.0371,0.020408163,23.50957296,36.45812997,0.838918249,123.6765131,0.318163216,0.038951532,0.279211684,0.021290623,0.105346319,0.015011267,0.582391304,0.970084,0.978076,0.984945455,8.420783345,0.118753797,0.209516227,0.0727,-0.1375,0.020408163,24.13730167,35.81117575,5.125791224,-0.01466,2.60411,0.428208,0.976132,0.987975,0.977791667,0.7655871,0,104.8572545,164.575157,103.0453713,66.18236765,NA,0.96840781,0.973686539,0.84173631,0.9455981,0.96840781
Zero,2/18/2019,1000,0/100,Digester B,EFFL,Yes,No,EEFFL(100),A,7.84,124.2714827,380.7530031,102.7440022,60.5221457,43.29990288,7.812826211,52.37233333,8.8435,0.168858239,2.018333333,2.084,0.065233333,0.006171885,3.931,7.141666667,3.070266667,9.228666667,9.228666667,4.29062,0.033113,0.008948,0.009887,1.4,0.32629317,0.550431739,4.572419488,25.94830718,5.857120459,5.674962075,0.284561008,0.715438992,0.006171885,0.013124629,10.00363464,0.099963667,0.157970396,0.0755,-0.0464,0.020408163,27.74965249,35.42305755,0,122.2960054,0.499258514,0.056775397,0.442483118,0.003258047,0.009982269,0.002693658,0.310326087,0.941248,0.998812,0.973025,10.12858202,0.098730503,0.121949732,0.0806,-0.0658,0.020408163,26.64610486,34.22820753,1.707359822,-0.01693,1.93281,0.3421875,0.946972,0.995464,0.975869565,0.8153385,122.9263157,98.23519731,103.5571628,94.59767661,19.1682448,0.710704401,-0.03256151,0.982096577,0.995597042,0.953216362,-0.03256151
Zero,2/18/2019,1000,0/100,Digester B,EFFL,Yes,No,EEFFL(100),B,7.87,109.7664965,226.587571,90.75170681,60.5221457,43.29990288,7.915507823,52.37233333,8.8435,0.168858239,2.018333333,2.084,0.065233333,0.006171885,3.931,7.141666667,3.070266667,9.228666667,9.228666667,4.29062,0.033113,0.008948,0.009887,1.4,0.32629317,0.550431739,4.572419488,25.94830718,5.857120459,5.674962075,0.284561008,0.715438992,0.006171885,0.013124629,-0.478203435,-2.091160221,-27.62430939,0.0878,-0.0773,0.020408163,27.61810048,33.74651567,0.838918249,109.9991195,0.210231865,0.070293348,0.139938517,0.002753098,0.005683136,0.002276181,0.975108696,0.9271,0.99082,0.96685,10.12858202,0.098730503,0.121949732,0.0806,-0.0658,0.020408163,26.64610486,34.22820753,1.707359822,-0.01693,1.93281,0.3421875,0.946972,0.995464,0.975869565,0.8153385,122.9263157,98.23519731,103.5571628,94.59767661,19.1682448,0.710704401,-0.03256151,0.982096577,0.995597042,0.953216362,-0.03256151
Zero,2/18/2019,1000,0/100,Digester B,EFFL,Yes,No,EEFFL(100),C,7.94,83.70012892,302.6522778,69.2008017,60.5221457,43.29990288,8.020045412,52.37233333,8.8435,0.168858239,2.018333333,2.084,0.065233333,0.006171885,3.931,7.141666667,3.070266667,9.228666667,9.228666667,4.29062,0.033113,0.008948,0.009887,1.4,0.32629317,0.550431739,4.572419488,25.94830718,5.857120459,5.674962075,0.284561008,0.715438992,0.006171885,0.013124629,9.207737501,0.108604312,0.120390547,0.0807,-0.0781,0.020408163,21.19505426,32.8871464,0,71.34137961,0.080373225,0.059560009,0.020813216,0.001857075,0.006715018,0.001535375,0.300434783,0.97484,0.989092,0.970217391,10.12858202,0.098730503,0.121949732,0.0806,-0.0658,0.020408163,26.64610486,34.22820753,1.707359822,-0.01693,1.93281,0.3421875,0.946972,0.995464,0.975869565,0.8153385,122.9263157,98.23519731,103.5571628,94.59767661,19.1682448,0.710704401,-0.03256151,0.982096577,0.995597042,0.953216362,-0.03256151
Zero,2/18/2019,1000,0/20,Digester B,EFFL,Yes,No,WEFFL(20),A,7.77,64.73247697,79.38094983,59.84967579,12.33291028,11.2718586,4.814837012,12.19146667,2.0685,0.169667855,0.458666667,0.476133333,0.01738,0.00819281,0.8742,1.7752,0.614053333,1.6004,1.6004,0.862430667,0.0076226,0.0018636,0.0019114,0.32,0.37104432,0.492451555,3.489244186,26.58023256,29.68952011,7.617762226,0.086034168,0.913965832,0.00819281,0.015030986,7.806395349,0.128100097,0.372384002,0.0626,-0.0609,0.020408163,33.08150798,42.67506812,0.838918249,92.10908725,0.692489829,0.074634553,0.617855276,0.008510335,0.01043616,0.007868396,0.416304348,0.956368,0.98542,0.965333333,0.164812526,0.107672023,9.287463646,0.075,-0.0153,0.020408163,27.65810434,41.82374104,1.128116561,NA,NA,0.624791667,0.978658333,0.966952,0.980825,NA,0.297981936,49.00816362,69.92920166,43.97977267,0.041979876,NA,0.45598635,0.996509292,0.851067222,0.974800324,0.45598635
Zero,2/18/2019,1000,0/20,Digester B,EFFL,Yes,No,WEFFL(20),B,7.94,33.12824013,53.30735808,30.62936139,12.33291028,11.2718586,4.403555568,12.19146667,2.0685,0.169667855,0.458666667,0.476133333,0.01738,0.00819281,0.8742,1.7752,0.614053333,1.6004,1.6004,0.862430667,0.0076226,0.0018636,0.0019114,0.32,0.37104432,0.492451555,3.489244186,26.58023256,29.68952011,7.617762226,0.086034168,0.913965832,0.00819281,0.015030986,3.068498168,0.325892324,1.193744777,0.112,0.0186,0.152173913,17.28669385,19.93705359,0,44.68939346,0.580198171,0.077144232,0.503053939,0.010714554,0.017241018,0.00990635,0.18712,0.900532,0.969883333,0.969341667,0.164812526,0.107672023,9.287463646,0.075,-0.0153,0.020408163,27.65810434,41.82374104,1.128116561,NA,NA,0.624791667,0.978658333,0.966952,0.980825,NA,0.297981936,49.00816362,69.92920166,43.97977267,0.041979876,NA,0.45598635,0.996509292,0.851067222,0.974800324,0.45598635
Final,2/18/2019,900,80/20,Digester B,IW,Yes,No,EQ(80)+WEFFL(20) ,A,6.45,2.029385015,5.21825518,1.349419379,95.19910466,77.82145388,6.343435413,133.5196667,95.893,0.718193824,4.081,4.033,0.0474,0.012339362,42.796,5.311,2.1336,5.275,2.308633333,6.41059,0.0378405,0.0074915,0.008903,6,0.935951293,8.057992845,0.565702851,32.71738953,5.164389812,25.31178515,0.182540065,0.817459935,0.0474,0.010038467,11.16992883,0.089526085,0.79649542,0.0429,0.0261,0.020408163,36.22372359,38.29655192,11.59578544,21.64577518,0.258460268,0.019354602,0.239105666,0.02198548,0.056532321,0,0.270784,0.72352,0.861112,0.756333333,10.93576483,0.091443078,0.497784857,0.0443,0.0275,0.020408163,37.87574895,44.22988964,4.246527778,-0.02224,0.20271,0.345775,0.716284,0.8973,0.820925,0.9479462,1.989685048,0.949905184,0.931401162,0.992659587,0.041979876,-0.018086608,0.026156563,-0.998848797,0.896438675,0.907633614,0.026156563
Final,2/18/2019,900,80/20,Digester B,IW,Yes,No,EQ(80)+WEFFL(20) ,B,6.45,0.759947171,1.664871751,0.505319312,87.91214901,70.54168047,6.584861982,156.3516667,63.866,0.408476618,3.346,3.34,0.006,0.008262434,24.081,7.477,2.9061,4.105,2.645966667,8.03524,0.019718,0.00922,0.008339,5.2,0.647149307,3.220676742,0.790785017,46.72793385,5.825821786,38.08810394,0.197588942,0.802411058,0.006,0.004173232,-43.50526316,-0.022985725,-0.806516655,0.0436,0.0669,0.038461538,16.48974043,28.58798382,11.91812865,16.12614962,0.131656213,0.023708215,0.107947998,0.037878642,0.082983506,0.025187026,0.03124,0.369604,0.587764,0.422581818,10.93576483,0.091443078,0.497784857,0.0443,0.0275,0.020408163,37.87574895,44.22988964,4.246527778,-0.02224,0.20271,0.345775,0.716284,0.8973,0.820925,0.9479462,1.989685048,0.949905184,0.931401162,0.992659587,0.041979876,-0.018086608,0.026156563,-0.998848797,0.896438675,0.907633614,0.026156563
Final,2/18/2019,900,80/20,Digester B,IW,Yes,No,EQ(80)+WEFFL(20) ,B,6.38,0.81822547,1.471283944,0.544070887,74.37870347,59.80174316,6.958303041,150.99,83.8345,0.555232135,3.737,3.731,0.00602,0.047534041,40.659,4.951,2.070766667,5.419666667,1.7587,5.69509,0.149768,0.00959,0.006189,7.6,1.334482862,8.212280347,0.470618143,40.40406743,7.105953225,27.85964696,0.195982985,0.804017015,0.00602,0.044722594,10.28647372,0.097215045,0.574217628,0.036,-0.0881,0.020408163,16.48974043,28.58798382,3.702702703,18.03362945,0.161433766,0.018816292,0.142617474,0.013492262,0.024260976,0.008971546,0.22456,0.56854,0.876448,0.629021739,10.93576483,0.091443078,0.497784857,0.0443,0.0275,0.020408163,37.87574895,44.22988964,4.246527778,-0.02224,0.20271,0.345775,0.716284,0.8973,0.820925,0.9479462,1.989685048,0.949905184,0.931401162,0.992659587,0.041979876,-0.018086608,0.026156563,-0.998848797,0.896438675,0.907633614,0.026156563
Final,2/18/2019,1000,0/50,Digester B,MID,Yes,No,WMID(50),A,7.72,188.6484011,347.5898856,137.3623895,18.4546183,11.68557799,7.113219729,31.3855,8.532,0.271845279,3.555,3.478,0.0772,0.010117856,5.143,9.657,1.201266667,2.221666667,1.5338,1.50534,0.013068,0.005695,0.003194,1.4,0.930022453,0.53256705,0.431448664,8.828551336,5.994664362,14.12700675,0.36679384,0.63320616,0.0772,0.014763287,9.600670739,0.104159389,0.124756724,0.0815,-0.0775,0.020408163,21.52834291,30.32596203,0,198.7685289,0.105740224,0.037613968,0.068126256,0.006835524,0.012594641,0.004977216,0.31744,0.969004,0.998704,0.978804348,9.881250746,0.101201763,0.12078024,0.08,-0.091,0.020408163,22.48020454,32.39806392,3.17009317,-0.02119,3.99236,0.3136,0.957533333,0.998916667,0.972934783,0.7430032,215.5457461,171.3294274,180.9245503,166.204793,40.01961215,0.658764608,0.936520164,0.98251817,0.997380347,0.955884081,0.936520164
Final,2/18/2019,1000,0/50,Digester B,MID,Yes,No,WMID(50),B,7.66,192.2182954,249.8100956,139.9617713,9.969913474,5.891565795,7.24385245,33.18,7.469666667,0.225125578,1.413,1.413,0.000205,0.011828744,5.284,7.827,0.898,2.249333333,1.135366667,1.234506667,0.015468,0.0036775,0.006819,1.2,0.972048214,0.675099016,0.80351498,23.48195329,19.02132562,14.75103734,0.409065504,0.590934496,0.000205,0.021308323,10.28852266,0.097195684,0.114415167,0.0798,-0.0599,0.020408163,24.00148625,33.69299969,0.838918249,201.7404662,0.054609952,0.037085807,0.017524145,0.00905812,0.011772084,0.006595577,0.114415167,0.94438,0.9946,0.971521739,9.881250746,0.101201763,0.12078024,0.08,-0.091,0.020408163,22.48020454,32.39806392,3.17009317,-0.02119,3.99236,0.3136,0.957533333,0.998916667,0.972934783,0.7430032,215.5457461,171.3294274,180.9245503,166.204793,40.01961215,0.658764608,0.936520164,0.98251817,0.997380347,0.955884081,0.936520164
Final,2/18/2019,1000,0/50,Digester B,MID,Yes,No,WMID(50),C,7.8,171.7728255,405.0522468,125.074613,21.81979763,14.71788644,7.200030968,29.47733333,11.013,0.373609101,1.384,1.328,0.056,0.011278739,5.471,9.359,1.414433333,2.671666667,1.303866667,1.797306667,0.017518,0.006775,0.004529,1.2,0.667665692,0.584571001,0.942100193,21.29865125,12.35002772,11.03331254,0.325480158,0.674519842,0.056,0.016575662,10.39125716,0.096234747,0.11478381,0.0785,-0.1407,0.020408163,21.84207409,32.85723832,0,174.3934656,0.160109175,0.029023398,0.131085776,0.02487439,0.058655538,0.018112031,0.30232,0.95515,0.994384,0.967282609,9.881250746,0.101201763,0.12078024,0.08,-0.091,0.020408163,22.48020454,32.39806392,3.17009317,-0.02119,3.99236,0.3136,0.957533333,0.998916667,0.972934783,0.7430032,215.5457461,171.3294274,180.9245503,166.204793,40.01961215,0.658764608,0.936520164,0.98251817,0.997380347,0.955884081,0.936520164
Final,2/18/2019,1000,0/50,Digester B,MID,Yes,No,EMID(50),A,7.6,58.70257295,196.6692806,41.38911393,26.05669261,17.72599118,6.241721341,32.233,6.832333333,0.211967032,0.899,0.876,0.0231,0.007741166,2.651,3.958,1.094433333,4.070333333,0.788606667,2.10854,0.018318,0.00379,0.018318,1.2,0.569114174,0.669782719,0.877204301,35.85428254,17.45077736,7.919007452,0.319714461,0.680285539,0.0231,0.014774227,9.023509888,0.110821622,0.153259054,0.0705,-0.3489,0.020408163,29.93944324,38.79450153,0.838918249,73.29115502,0.100591551,0.011992996,0.088598555,0.009937988,0.033294912,0.007006925,0.618478261,0.95515,0.61984,0.947085714,8.420783345,0.118753797,0.209516227,0.0727,-0.1375,0.020408163,24.13730167,35.81117575,5.125791224,-0.01466,2.60411,0.428208,0.976132,0.987975,0.977791667,0.7655871,0,104.8572545,164.575157,103.0453713,66.18236765,NA,0.96840781,0.973686539,0.84173631,0.9455981,0.96840781
Final,2/18/2019,1000,0/50,Digester B,MID,Yes,No,EMID(50),B,7.8,161.9110288,480.7855523,114.1577563,24.66304244,16.7587326,7.062659987,24.189,6.194,0.256066807,1.403,1.364,0.0391,0.011514518,3.638,7.347,2.354066667,2.729,1.625766667,4.79244,0.018268,0.0053,0.021769,1,0.208661976,0.495168096,1.158778807,17.24091233,3.700384557,8.863686332,0.320492083,0.679507917,0.0391,0.006482505,10.09953414,0.099014468,0.112503656,0.0781,-0.0804,0.020408163,21.37872894,33.08211865,0,157.2685855,0.325046041,0.037069544,0.287976496,0.016610782,0.049324769,0.011711677,0.466521739,0.969991667,0.93608,0.976925,8.420783345,0.118753797,0.209516227,0.0727,-0.1375,0.020408163,24.13730167,35.81117575,5.125791224,-0.01466,2.60411,0.428208,0.976132,0.987975,0.977791667,0.7655871,0,104.8572545,164.575157,103.0453713,66.18236765,NA,0.96840781,0.973686539,0.84173631,0.9455981,0.96840781
Final,2/18/2019,1000,0/50,Digester B,MID,Yes,No,EMID(50),C,7.8,126.6320463,626.5772499,89.28378992,29.24903802,20.16139328,7.259140189,24.43566667,7.486666667,0.306382747,1.578,1.577,0.000422,0.004743469,3.644,7.058,1.490266667,2.628333333,1.692733333,2.480273333,0.007248,0.025055,0.004909,1.2,0.483817644,0.516293568,1.072708069,15.48521335,6.247308534,9.297019658,0.310698927,0.689301073,0.000422,0.004969666,8.906766917,0.112274185,0.211041702,0.0682,-0.0371,0.020408163,23.50957296,36.45812997,0.838918249,123.6765131,0.318163216,0.038951532,0.279211684,0.021290623,0.105346319,0.015011267,0.582391304,0.970084,0.978076,0.984945455,8.420783345,0.118753797,0.209516227,0.0727,-0.1375,0.020408163,24.13730167,35.81117575,5.125791224,-0.01466,2.60411,0.428208,0.976132,0.987975,0.977791667,0.7655871,0,104.8572545,164.575157,103.0453713,66.18236765,NA,0.96840781,0.973686539,0.84173631,0.9455981,0.96840781
Final,2/18/2019,1000,0/100,Digester B,EFFL,Yes,No,EEFFL(100),A,7.98,124.2714827,380.7530031,102.7440022,45.05764767,29.16753075,8.12074225,26.225,11.684,0.445529075,4.45,4.319,0.131,0.006828529,8.745,15.231,3.383233333,4.790666667,3.265833333,4.225773333,0.019018,0.004235,0.004984,2.2,0.520614767,0.574157967,0.733895131,5.893258427,1.436898511,5.474185917,0.352661929,0.647338071,0.131,0.007653625,10.00363464,0.099963667,0.157970396,0.0755,-0.0464,0.020408163,27.74965249,35.42305755,0,122.2960054,0.499258514,0.056775397,0.442483118,0.003258047,0.009982269,0.002693658,0.310326087,0.941248,0.998812,0.973025,10.12858202,0.098730503,0.121949732,0.0806,-0.0658,0.020408163,26.64610486,34.22820753,1.707359822,-0.01693,1.93281,0.3421875,0.946972,0.995464,0.975869565,0.8153385,122.9263157,98.23519731,103.5571628,94.59767661,19.1682448,0.710704401,-0.03256151,0.982096577,0.995597042,0.953216362,-0.03256151
Final,2/18/2019,1000,0/100,Digester B,EFFL,Yes,No,EEFFL(100),B,7.7,109.7664965,226.587571,90.75170681,36.28504024,22.32400108,8.269990771,41.362,13.874,0.335428654,2.726,2.656,0.0699,0.010902988,10.901,16.72,1.792666667,3.734,2.8316,2.138073333,0.023668,0.00485,0.005309,2.2,1.028963771,0.651973684,1.038738078,15.17314747,7.28368009,11.07712908,0.384760195,0.615239805,0.0699,0.018825543,-0.478203435,-2.091160221,-27.62430939,0.0878,-0.0773,0.020408163,27.61810048,33.74651567,0.838918249,109.9991195,0.210231865,0.070293348,0.139938517,0.002753098,0.005683136,0.002276181,0.975108696,0.9271,0.99082,0.96685,10.12858202,0.098730503,0.121949732,0.0806,-0.0658,0.020408163,26.64610486,34.22820753,1.707359822,-0.01693,1.93281,0.3421875,0.946972,0.995464,0.975869565,0.8153385,122.9263157,98.23519731,103.5571628,94.59767661,19.1682448,0.710704401,-0.03256151,0.982096577,0.995597042,0.953216362,-0.03256151
Final,2/18/2019,1000,0/100,Digester B,EFFL,Yes,No,EEFFL(100),C,8.17,83.70012892,302.6522778,69.2008017,47.77300812,31.3250799,8.201986435,48.163,16.8985,0.350860619,2.91,2.818,0.0921,0.011215938,4.491,13.164,4.4552,4.573,3.564333333,5.718306667,0.029818,0.0057,0.0045632,1.8,0.314778501,0.341157703,1.224856816,16.55085911,2.988856742,10.53203586,0.344293334,0.655706666,0.0921,0.008867876,9.207737501,0.108604312,0.120390547,0.0807,-0.0781,0.020408163,21.19505426,32.8871464,0,71.34137961,0.080373225,0.059560009,0.020813216,0.001857075,0.006715018,0.001535375,0.300434783,0.97484,0.989092,0.970217391,10.12858202,0.098730503,0.121949732,0.0806,-0.0658,0.020408163,26.64610486,34.22820753,1.707359822,-0.01693,1.93281,0.3421875,0.946972,0.995464,0.975869565,0.8153385,122.9263157,98.23519731,103.5571628,94.59767661,19.1682448,0.710704401,-0.03256151,0.982096577,0.995597042,0.953216362,-0.03256151
